ensembl_gene_id	gene_id	symbol	type
NA	172424	T10B11.6	protein-coding
NA	172425	T10B11.8	protein-coding
NA	172426	rege-1	protein-coding
NA	172427	C30F12.2	protein-coding
NA	172428	C30F12.3	protein-coding
NA	172429	C30F12.4	protein-coding
NA	172430	idhg-2	protein-coding
NA	172431	ctg-1	protein-coding
NA	172432	chd-1	protein-coding
NA	172433	pdi-3	protein-coding
NA	172434	ubql-1	protein-coding
NA	172435	sem-4	protein-coding
NA	172436	W01A8.2	protein-coding
NA	172437	plin-1	protein-coding
NA	172438	nuo-6	protein-coding
NA	172439	tofu-5	protein-coding
NA	172440	kin-14	protein-coding
NA	172441	F22D6.2	protein-coding
NA	172442	nars-1	protein-coding
NA	172443	prpf-4	protein-coding
NA	172444	ekl-1	protein-coding
NA	172445	col-60	protein-coding
NA	172446	gly-18	protein-coding
NA	172447	gly-19	protein-coding
NA	172448	K10D3.6	protein-coding
NA	172449	glr-3	protein-coding
NA	172450	unc-14	protein-coding
NA	172451	taf-11.2	protein-coding
NA	172452	K10D3.4	protein-coding
NA	172454	fecl-1	protein-coding
NA	172455	crml-1	protein-coding
NA	172457	M05B5.4	protein-coding
NA	172458	hlh-2	protein-coding
NA	172459	mlt-2	protein-coding
NA	172460	nhr-23	protein-coding
NA	172461	swsn-9	protein-coding
NA	172462	hasp-1	protein-coding
NA	172463	wago-1	protein-coding
NA	172464	dhp-1	protein-coding
NA	172465	cpg-3	protein-coding
NA	172466	adsl-1	protein-coding
NA	172467	lin-61	protein-coding
NA	172468	bub-1	protein-coding
NA	172470	ztf-15	protein-coding
NA	172471	myo-1	protein-coding
NA	172472	tyr-3	protein-coding
NA	172473	rde-2	protein-coding
NA	172474	pfd-6	protein-coding
NA	172475	F13G3.3	protein-coding
NA	172476	dylt-1	protein-coding
NA	172477	ttx-7	protein-coding
NA	172478	F13G3.7	protein-coding
NA	172479	mrpl-13	protein-coding
NA	172480	eat-5	protein-coding
NA	172481	mif-3	protein-coding
NA	172482	F52A8.1	protein-coding
NA	172483	gpb-2	protein-coding
NA	172484	F52A8.3	protein-coding
NA	172485	glb-18	protein-coding
NA	172486	gcsh-2	protein-coding
NA	172487	kbrl-1	protein-coding
NA	172488	inx-14	protein-coding
NA	172489	F07A5.2	protein-coding
NA	172490	F07A5.4	protein-coding
NA	172491	unc-15	protein-coding
NA	172492	col-35	protein-coding
NA	172493	sol-1	protein-coding
NA	172494	col-7	protein-coding
NA	172495	col-62	protein-coding
NA	172496	C15A11.7	protein-coding
NA	172497	unc-13	protein-coding
NA	172498	spe-4	protein-coding
NA	172499	lars-2	protein-coding
NA	172500	ZK524.4	protein-coding
NA	172501	T28F4.1	protein-coding
NA	172502	T28F4.4	protein-coding
NA	172503	T28F4.5	protein-coding
NA	172504	pbrm-1	protein-coding
NA	172505	goa-1	protein-coding
NA	172506	nas-36	protein-coding
NA	172507	dcp-66	protein-coding
NA	172508	chs-1	protein-coding
NA	172509	T25G3.4	protein-coding
NA	172510	mans-1	protein-coding
NA	172511	D2030.2	protein-coding
NA	172512	D2030.3	protein-coding
NA	172513	D2030.4	protein-coding
NA	172514	mce-1	protein-coding
NA	172515	prg-1	protein-coding
NA	172516	D2030.7	protein-coding
NA	172517	D2030.8	protein-coding
NA	172518	wdr-23	protein-coding
NA	172519	aex-1	protein-coding
NA	172520	lrp-1	protein-coding
NA	172521	capg-1	protein-coding
NA	172522	F26A3.1	protein-coding
NA	172523	rrf-1	protein-coding
NA	172524	ego-1	protein-coding
NA	172525	F26A3.4	protein-coding
NA	172526	F26A3.7	protein-coding
NA	172527	T24B1.1	protein-coding
NA	172528	T23G11.7	protein-coding
NA	172529	lron-9	protein-coding
NA	172530	rlbp-1	protein-coding
NA	172531	T23G11.4	protein-coding
NA	172532	gld-1	protein-coding
NA	172533	gna-2	protein-coding
NA	172534	T23G11.1	protein-coding
NA	172535	F27D4.1	protein-coding
NA	172536	lsy-22	protein-coding
NA	172538	F27D4.4	protein-coding
NA	172539	bckd-1B	protein-coding
NA	172540	F27D4.6	protein-coding
NA	172542	adr-1	protein-coding
NA	172543	D2005.1	protein-coding
NA	172544	nlp-8	protein-coding
NA	172545	D2005.4	protein-coding
NA	172546	drh-3	protein-coding
NA	172547	glna-3	protein-coding
NA	172548	F30F8.1	protein-coding
NA	172549	gras-1	protein-coding
NA	172550	F30F8.9	protein-coding
NA	172552	taf-5	protein-coding
NA	172553	apb-3	protein-coding
NA	172554	nud-2	protein-coding
NA	172555	R11A5.3	protein-coding
NA	172556	pck-2	protein-coding
NA	172557	suro-1	protein-coding
NA	172558	F55D12.2	protein-coding
NA	172559	F55D12.6	protein-coding
NA	172560	F20G4.2	protein-coding
NA	172561	smgl-1	protein-coding
NA	172562	nmy-2	protein-coding
NA	172563	T22C1.1	protein-coding
NA	172564	glb-26	protein-coding
NA	172565	T22C1.3	protein-coding
NA	172566	T22C1.5	protein-coding
NA	172568	T22C1.6	protein-coding
NA	172571	T22C1.8	protein-coding
NA	172572	T22C1.9	protein-coding
NA	172573	T22C1.11	protein-coding
NA	172574	rbg-2	protein-coding
NA	172575	H05L14.1	protein-coding
NA	172577	H05L14.2	protein-coding
NA	172578	C54G4.5	protein-coding
NA	172579	C54G4.4	protein-coding
NA	172580	C54G4.2	protein-coding
NA	172581	rskn-2	protein-coding
NA	172582	cyc-1	protein-coding
NA	172583	C54G4.9	protein-coding
NA	172584	eif-2beta	protein-coding
NA	172585	aho-3	protein-coding
NA	172586	cdc-48.3	protein-coding
NA	172587	ath-1	protein-coding
NA	172588	scbp-2	protein-coding
NA	172589	vacl-14	protein-coding
NA	172591	apr-1	protein-coding
NA	172592	K04G2.10	protein-coding
NA	172593	che-3	protein-coding
NA	172594	rme-8	protein-coding
NA	172595	F18C12.3	protein-coding
NA	172596	spr-4	protein-coding
NA	172597	lin-10	protein-coding
NA	172598	mau-2	protein-coding
NA	172599	T28B8.1	protein-coding
NA	172600	ins-18	protein-coding
NA	172602	kcnl-2	protein-coding
NA	172603	dhs-3	protein-coding
NA	172604	gla-3	protein-coding
NA	172605	T02E1.2	protein-coding
NA	172606	spe-12	protein-coding
NA	172607	col-63	protein-coding
NA	172608	sre-23	protein-coding
NA	172609	T01G9.2	protein-coding
NA	172610	kin-10	protein-coding
NA	172611	npp-2	protein-coding
NA	172612	mei-1	protein-coding
NA	172613	abts-1	protein-coding
NA	172614	F52B5.2	protein-coding
NA	172615	F52B5.3	protein-coding
NA	172616	cep-1	protein-coding
NA	172617	rpl-25.2	protein-coding
NA	172618	C34B7.1	protein-coding
NA	172620	C34B7.2	protein-coding
NA	172621	rsd-6	protein-coding
NA	172622	tbcd-1	protein-coding
NA	172623	T19A6.1	protein-coding
NA	172624	ngp-1	protein-coding
NA	172625	nepr-1	protein-coding
NA	172626	lin-28	protein-coding
NA	172627	F02E9.7	protein-coding
NA	172628	sin-3	protein-coding
NA	172629	F02E9.5	protein-coding
NA	172630	F02E9.10	protein-coding
NA	172631	dpt-1	protein-coding
NA	172632	sod-2	protein-coding
NA	172633	F10D11.2	protein-coding
NA	172634	F10D11.5	protein-coding
NA	172635	F10D11.6	protein-coding
NA	172636	unc-120	protein-coding
NA	172637	D1081.9	protein-coding
NA	172638	D1081.7	protein-coding
NA	172639	cdc-5L	protein-coding
NA	172640	ceh-6	protein-coding
NA	172641	sec-12	protein-coding
NA	172642	K02B12.5	protein-coding
NA	172643	K02B12.7	protein-coding
NA	172644	zhp-3	protein-coding
NA	172645	gpa-15	protein-coding
NA	172646	gon-2	protein-coding
NA	172647	rskn-1	protein-coding
NA	172648	ran-4	protein-coding
NA	172649	R05D11.5	protein-coding
NA	172650	R05D11.9	protein-coding
NA	172651	ddx-52	protein-coding
NA	172652	snrp-27	protein-coding
NA	172653	edc-3	protein-coding
NA	172654	F43G9.13	protein-coding
NA	172655	idha-1	protein-coding
NA	172656	slc-25A42	protein-coding
NA	172657	cfim-1	protein-coding
NA	172659	fer-1	protein-coding
NA	172660	cpn-1	protein-coding
NA	172661	mfap-1	protein-coding
NA	172662	F43G9.12	protein-coding
NA	172663	syx-17	protein-coding
NA	172664	sig-7	protein-coding
NA	172665	flp-22	protein-coding
NA	172666	mrt-1	protein-coding
NA	172667	syp-3	protein-coding
NA	172668	F39H2.3	protein-coding
NA	172669	K07A12.1	protein-coding
NA	172670	egg-6	protein-coding
NA	172671	hot-5	protein-coding
NA	172672	K07A12.4	protein-coding
NA	172673	asg-1	protein-coding
NA	172674	pbs-7	protein-coding
NA	172675	F39H11.1	protein-coding
NA	172676	tlf-1	protein-coding
NA	172677	cdk-8	protein-coding
NA	172678	cle-1	protein-coding
NA	172679	pas-4	protein-coding
NA	172680	rpb-3	protein-coding
NA	172681	dhfr-1	protein-coding
NA	172682	gls-1	protein-coding
NA	172683	gska-3	protein-coding
NA	172684	imp-1	protein-coding
NA	172685	C36B1.11	protein-coding
NA	172686	tin-13	protein-coding
NA	172687	lmn-1	protein-coding
NA	172688	trt-1	protein-coding
NA	172689	sup-17	protein-coding
NA	172690	F36A2.3	protein-coding
NA	172691	cids-2	protein-coding
NA	172692	F36A2.7	protein-coding
NA	172693	rps-15	protein-coding
NA	172694	F36A2.10	protein-coding
NA	172695	F36A2.9	protein-coding
NA	172696	F36A2.12	protein-coding
NA	172697	ubr-5	protein-coding
NA	172698	hum-1	protein-coding
NA	172699	ztf-26	protein-coding
NA	172700	F55H12.5	protein-coding
NA	172701	snf-2	protein-coding
NA	172702	F55H12.3	protein-coding
NA	172703	unc-29	protein-coding
NA	172704	T08G11.4	protein-coding
NA	172705	T08G11.1	protein-coding
NA	172706	madd-4	protein-coding
NA	172707	fip-6	protein-coding
NA	172708	fipr-26	protein-coding
NA	172709	F53B6.4	protein-coding
NA	172710	F53B6.7	protein-coding
NA	172711	snpc-4	protein-coding
NA	172712	spd-2	protein-coding
NA	172713	thoc-3	protein-coding
NA	172715	fasn-1	protein-coding
NA	172716	F32H2.7	protein-coding
NA	172717	tba-6	protein-coding
NA	172718	syx-7	protein-coding
NA	172719	fcp-1	protein-coding
NA	172720	rbpl-1	protein-coding
NA	172721	F36F2.2	protein-coding
NA	172722	F36F2.1	protein-coding
NA	172723	tax-2	protein-coding
NA	172724	C31H5.4	protein-coding
NA	172725	C31H5.6	protein-coding
NA	172726	hgo-1	protein-coding
NA	172727	prmt-7	protein-coding
NA	172728	rad-54	protein-coding
NA	172729	rsbp-1	protein-coding
NA	172730	chaf-1	protein-coding
NA	172732	mef-2	protein-coding
NA	172733	gei-17	protein-coding
NA	172734	nduf-7	protein-coding
NA	172735	gld-4	protein-coding
NA	172736	clec-91	protein-coding
NA	172737	mel-26	protein-coding
NA	172738	ZK858.5	protein-coding
NA	172739	ZK858.6	protein-coding
NA	172740	F25H5.7	protein-coding
NA	172741	mrpl-54	protein-coding
NA	172742	clsp-1	protein-coding
NA	172743	eef-2	protein-coding
NA	172744	pyk-1	protein-coding
NA	172746	aspm-1	protein-coding
NA	172747	aph-1	protein-coding
NA	172748	tat-5	protein-coding
NA	172749	ent-6	protein-coding
NA	172750	F14B4.1	protein-coding
NA	172751	hxk-1	protein-coding
NA	172752	rpoa-2	protein-coding
NA	172753	F26H9.2	protein-coding
NA	172754	nmat-2	protein-coding
NA	172755	rab-5	protein-coding
NA	172756	F26H9.5	protein-coding
NA	172757	hsp-70	protein-coding
NA	172758	uggt-2	protein-coding
NA	172759	cbl-1	protein-coding
NA	172760	lin-41	protein-coding
NA	172761	ppfr-1	protein-coding
NA	172764	F16A11.1	protein-coding
NA	172766	C17E4.2	protein-coding
NA	172767	marc-3	protein-coding
NA	172768	pabp-2	protein-coding
NA	172769	C17E4.6	protein-coding
NA	172770	C17E4.10	protein-coding
NA	172771	mec-8	protein-coding
NA	172772	F46A9.1	protein-coding
NA	172773	skr-2	protein-coding
NA	172774	calm-1	protein-coding
NA	172775	skr-1	protein-coding
NA	172776	F30A10.2	protein-coding
NA	172777	stl-1	protein-coding
NA	172778	sac-1	protein-coding
NA	172779	F30A10.3	protein-coding
NA	172780	F30A10.9	protein-coding
NA	172782	usp-48	protein-coding
NA	172783	smn-1	protein-coding
NA	172784	klp-16	protein-coding
NA	172786	C41G7.3	protein-coding
NA	172787	C41G7.6	protein-coding
NA	172788	ahr-1	protein-coding
NA	172789	irx-1	protein-coding
NA	172790	swah-1	protein-coding
NA	172791	rig-5	protein-coding
NA	172792	lem-3	protein-coding
NA	172793	K07A1.13	protein-coding
NA	172794	dut-1	protein-coding
NA	172795	K07A1.3	protein-coding
NA	172796	K07A1.5	protein-coding
NA	172797	K07A1.6	protein-coding
NA	172799	ile-1	protein-coding
NA	172800	ate-1	protein-coding
NA	172801	rba-1	protein-coding
NA	172802	lin-53	protein-coding
NA	172803	nra-2	protein-coding
NA	172804	T05F1.2	protein-coding
NA	172805	rps-19	protein-coding
NA	172807	T05F1.4	protein-coding
NA	172808	T05F1.5	protein-coding
NA	172809	T05F1.8	protein-coding
NA	172810	dhs-4	protein-coding
NA	172811	T05F1.11	protein-coding
NA	172812	asfl-1	protein-coding
NA	172813	npp-14	protein-coding
NA	172814	cel-1	protein-coding
NA	172815	rpl-24.2	protein-coding
NA	172816	C04F12.1	protein-coding
NA	172817	ikb-1	protein-coding
NA	172818	rpl-14	protein-coding
NA	172819	C04F12.7	protein-coding
NA	172820	fce-1	protein-coding
NA	172821	C16C2.4	protein-coding
NA	172822	ocrl-1	protein-coding
NA	172823	eat-16	protein-coding
NA	172825	gfi-2	protein-coding
NA	172826	sur-6	protein-coding
NA	172827	F26E4.3	protein-coding
NA	172828	F26E4.5	protein-coding
NA	172829	F26E4.7	protein-coding
NA	172830	drsh-1	protein-coding
NA	172831	tba-1	protein-coding
NA	172832	cox-5B	protein-coding
NA	172833	hrdl-1	protein-coding
NA	172834	ncx-4	protein-coding
NA	172835	Y67A6A.1	protein-coding
NA	172836	nhr-62	protein-coding
NA	172837	ensa-1	protein-coding
NA	172838	K10C3.5	protein-coding
NA	172839	nhr-49	protein-coding
NA	172840	nhr-69	protein-coding
NA	172841	oct-1	protein-coding
NA	172842	mom-4	protein-coding
NA	172844	lsl-1	protein-coding
NA	172845	ztf-11	protein-coding
NA	172846	strl-1	protein-coding
NA	172847	epg-8	protein-coding
NA	172848	Y106G6A.4	protein-coding
NA	172849	dsbn-1	protein-coding
NA	172850	Y106G6A.1	protein-coding
NA	172851	sqv-5	protein-coding
NA	172852	T24D1.2	protein-coding
NA	172853	har-2	protein-coding
NA	172854	T24D1.3	protein-coding
NA	172855	tag-179	protein-coding
NA	172856	mom-5	protein-coding
NA	172857	T23D8.3	protein-coding
NA	172858	eif-3.C	protein-coding
NA	172859	sys-1	protein-coding
NA	172860	his-68	protein-coding
NA	172861	alg-5	protein-coding
NA	172862	C03C11.1	protein-coding
NA	172863	fog-3	protein-coding
NA	172864	rae-1	protein-coding
NA	172866	ncs-2	protein-coding
NA	172867	ercc-1	protein-coding
NA	172868	nubp-1	protein-coding
NA	172869	F10G8.9	protein-coding
NA	172870	F10G8.8	protein-coding
NA	172871	B0379.7	protein-coding
NA	172872	B0379.1	protein-coding
NA	172873	mut-16	protein-coding
NA	172875	Y106G6D.2	protein-coding
NA	172876	Y106G6D.4	protein-coding
NA	172878	rbm-12	protein-coding
NA	172879	F16C3.2	protein-coding
NA	172880	C25A1.1	protein-coding
NA	172881	sup-46	protein-coding
NA	172882	fath-1	protein-coding
NA	172883	nola-3	protein-coding
NA	172884	iars-2	protein-coding
NA	172885	clec-87	protein-coding
NA	172886	rsa-1	protein-coding
NA	172888	lid-1	protein-coding
NA	172889	aha-1	protein-coding
NA	172890	ced-12	protein-coding
NA	172891	csnk-1	protein-coding
NA	172893	lin-11	protein-coding
NA	172894	ZC247.2	protein-coding
NA	172895	ZC247.1	protein-coding
NA	172896	wts-1	protein-coding
NA	172897	T20F10.2	protein-coding
NA	172898	Y106G6G.2	protein-coding
NA	172900	Y106G6G.1	protein-coding
NA	172901	rps-7	protein-coding
NA	172902	ZC434.4	protein-coding
NA	172903	ZC434.3	protein-coding
NA	172904	ears-1	protein-coding
NA	172905	aph-2	protein-coding
NA	172906	coa-6	protein-coding
NA	172907	ZC434.8	protein-coding
NA	172908	ZC434.9	protein-coding
NA	172909	sptf-1	protein-coding
NA	172910	ned-8	protein-coding
NA	172911	hpo-35	protein-coding
NA	172913	cox-19	protein-coding
NA	172914	mgl-2	protein-coding
NA	172915	cup-2	protein-coding
NA	172916	tag-353	protein-coding
NA	172917	blmp-1	protein-coding
NA	172918	maph-1.2	protein-coding
NA	172919	Y106G6H.1	protein-coding
NA	172920	pab-1	protein-coding
NA	172921	rpl-30	protein-coding
NA	172922	pdpr-1	protein-coding
NA	172923	Y106G6H.6	protein-coding
NA	172924	sec-8	protein-coding
NA	172925	duo-3	protein-coding
NA	172926	Y106G6H.14	protein-coding
NA	172927	Y106G6H.16	protein-coding
NA	172928	row-1	protein-coding
NA	172929	mus-101	protein-coding
NA	172930	tag-68	protein-coding
NA	172932	nlp-4	protein-coding
NA	172933	F59C6.5	protein-coding
NA	172935	F59C6.11	protein-coding
NA	172936	tli-1	protein-coding
NA	172937	snx-27	protein-coding
NA	172938	F25H2.4	protein-coding
NA	172939	ndk-1	protein-coding
NA	172940	F25H2.6	protein-coding
NA	172941	ubc-25	protein-coding
NA	172942	pas-5	protein-coding
NA	172943	rla-0	protein-coding
NA	172944	tct-1	protein-coding
NA	172945	F25H2.12	protein-coding
NA	172946	rtel-1	protein-coding
NA	172947	F29C6.1	protein-coding
NA	172948	lst-1	protein-coding
NA	172949	set-18	protein-coding
NA	172950	pash-1	protein-coding
NA	172952	lam-3	protein-coding
NA	172953	mafr-1	protein-coding
NA	172954	B0511.6	protein-coding
NA	172955	B0511.7	protein-coding
NA	172956	B0511.13	protein-coding
NA	172957	mrps-30	protein-coding
NA	172958	cdc-26	protein-coding
NA	172959	eif-3.E	protein-coding
NA	172961	B0511.12	protein-coding
NA	172963	fkb-7	protein-coding
NA	172964	C34B2.3	protein-coding
NA	172965	ttc-1	protein-coding
NA	172966	lonp-1	protein-coding
NA	172967	C34B2.10	protein-coding
NA	172968	sdha-2	protein-coding
NA	172969	C34B2.8	protein-coding
NA	172970	kbp-5	protein-coding
NA	172971	C34B2.11	protein-coding
NA	172972	C34B2.9	protein-coding
NA	172973	B0205.10	protein-coding
NA	172974	B0205.1	protein-coding
NA	172975	B0205.9	protein-coding
NA	172976	B0205.8	protein-coding
NA	172977	rpn-10	protein-coding
NA	172978	kin-3	protein-coding
NA	172979	B0205.6	protein-coding
NA	172980	B0205.4	protein-coding
NA	172981	daf-16	protein-coding
NA	172983	gpx-8	protein-coding
NA	172984	spt-16	protein-coding
NA	172985	F55A3.2	protein-coding
NA	172986	marc-6	protein-coding
NA	172987	C35E7.9	protein-coding
NA	172988	C35E7.10	protein-coding
NA	172989	C35E7.5	protein-coding
NA	172990	C35E7.4	protein-coding
NA	172991	C35E7.3	protein-coding
NA	172992	C35E7.2	protein-coding
NA	172993	vet-2	protein-coding
NA	172995	lrk-1	protein-coding
NA	172996	cpn-4	protein-coding
NA	172997	tag-296	protein-coding
NA	172999	prp-17	protein-coding
NA	173000	Y95D11A.1	protein-coding
NA	173001	impt-1	protein-coding
NA	173002	Y52B11A.3	protein-coding
NA	173003	Y52B11A.4	protein-coding
NA	173004	Y52B11A.8	protein-coding
NA	173005	dxbp-1	protein-coding
NA	173006	Y52B11A.10	protein-coding
NA	173007	hmr-1	protein-coding
NA	173008	Y52B11B.1	protein-coding
NA	173009	clec-94	protein-coding
NA	173010	clec-95	protein-coding
NA	173011	clec-99	protein-coding
NA	173012	F28D9.4	protein-coding
NA	173013	rsr-1	protein-coding
NA	173014	ztf-6	protein-coding
NA	173015	rsy-1	protein-coding
NA	173016	Y53H1A.2	protein-coding
NA	173018	F46A8.3	protein-coding
NA	173019	madf-2	protein-coding
NA	173020	Y53H1B.2	protein-coding
NA	173021	cutl-10	protein-coding
NA	173022	hxk-2	protein-coding
NA	173023	cdk-9	protein-coding
NA	173024	oac-34	protein-coding
NA	173025	pes-2.1	protein-coding
NA	173026	pes-2.2	protein-coding
NA	173027	F56G4.4	protein-coding
NA	173028	png-1	protein-coding
NA	173029	C27C7.1	protein-coding
NA	173030	ZK1025.2	protein-coding
NA	173031	bah-1	protein-coding
NA	173032	ZK1025.8	protein-coding
NA	173033	nhr-113	protein-coding
NA	173034	K08C9.1	protein-coding
NA	173035	K08C9.2	protein-coding
NA	173036	F32B4.2	protein-coding
NA	173038	dys-1	protein-coding
NA	173039	F15D3.4	protein-coding
NA	173040	F15D3.6	protein-coding
NA	173041	timm-23	protein-coding
NA	173042	spe-9	protein-coding
NA	173043	C17D12.5	protein-coding
NA	173044	C17D12.7	protein-coding
NA	173045	dhhc-7	protein-coding
NA	173046	C17D12.3	protein-coding
NA	173047	Y47H9A.1	protein-coding
NA	173049	W04G5.10	protein-coding
NA	173050	kin-23	protein-coding
NA	173051	kpc-1	protein-coding
NA	173053	scrm-1	protein-coding
NA	173054	pgrn-1	protein-coding
NA	173055	oac-19	protein-coding
NA	173057	Y47H9B.2	protein-coding
NA	173058	vab-10	protein-coding
NA	173060	T02G6.5	protein-coding
NA	173061	Y47H9C.1	protein-coding
NA	173062	dhhc-2	protein-coding
NA	173064	ced-1	protein-coding
NA	173065	dnj-27	protein-coding
NA	173067	eif-2Bbeta	protein-coding
NA	173068	Y47H9C.8	protein-coding
NA	173069	exo-3	protein-coding
NA	173070	rbm-3.1	protein-coding
NA	173071	rbm-3.2	protein-coding
NA	173072	ubc-12	protein-coding
NA	173073	mag-1	protein-coding
NA	173074	hda-3	protein-coding
NA	173075	fdps-1	protein-coding
NA	173076	R06C1.4	protein-coding
NA	173077	R06C1.6	protein-coding
NA	173078	hsf-1	protein-coding
NA	173079	rga-2	protein-coding
NA	173080	Y53C10A.5	protein-coding
NA	173081	abt-5	protein-coding
NA	173082	F58D5.7	protein-coding
NA	173084	F58D5.9	protein-coding
NA	173085	ksr-2	protein-coding
NA	173086	hrp-2	protein-coding
NA	173087	F58D5.2	protein-coding
NA	173088	F58D5.3	protein-coding
NA	173089	clp-3	protein-coding
NA	173090	Y47H10A.4	protein-coding
NA	173091	Y47H10A.5	protein-coding
NA	173092	rrf-2	protein-coding
NA	173093	M01G12.14	protein-coding
NA	173095	R05D7.3	protein-coding
NA	173096	abhd-11.2	protein-coding
NA	173097	R05D7.5	protein-coding
NA	173098	C15C6.1	protein-coding
NA	173099	C15C6.2	protein-coding
NA	173100	C15C6.4	protein-coding
NA	173101	sdz-14	protein-coding
NA	173102	F14B6.2	protein-coding
NA	173104	F14B6.3	protein-coding
NA	173105	F14B6.6	protein-coding
NA	173107	C47F8.1	protein-coding
NA	173108	gly-17	protein-coding
NA	173109	gly-16	protein-coding
