ensembl_gene_id	gene_id	symbol	type
NA	851112	VPS33	protein-coding
NA	851113	AFG2	protein-coding
NA	851114	SKI2	protein-coding
NA	851115	BDF1	protein-coding
NA	851117	DUS3	protein-coding
NA	851119	SFP1	protein-coding
NA	851120	SEI1	protein-coding
NA	851121	DUS4	protein-coding
NA	851122	RPL31B	protein-coding
NA	851123	YLR407W	protein-coding
NA	851124	BLS1	protein-coding
NA	851125	UTP21	protein-coding
NA	851126	VIP1	protein-coding
NA	851127	YLR410W-A	protein-coding
NA	851128	YLR410W-B	protein-coding
NA	851129	CTR3	protein-coding
NA	851130	BER1	protein-coding
NA	851131	INA1	protein-coding
NA	851132	PUN1	protein-coding
NA	851133	YLR415C	protein-coding
NA	851135	VPS36	protein-coding
NA	851136	CDC73	protein-coding
NA	851137	YLR419W	protein-coding
NA	851138	tL(UAA)L	tRNA
NA	851139	URA4	protein-coding
NA	851140	RPN13	protein-coding
NA	851141	DCK1	protein-coding
NA	851142	ATG17	protein-coding
NA	851143	SPP382	protein-coding
NA	851144	tN(GUU)L	tRNA
NA	851145	TUS1	protein-coding
NA	851146	TDA5	protein-coding
NA	851147	MAG2	protein-coding
NA	851148	CRN1	protein-coding
NA	851150	SEN1	protein-coding
NA	851151	ATG23	protein-coding
NA	851152	IMD3	protein-coding
NA	851153	CNA1	protein-coding
NA	851154	TSR2	protein-coding
NA	851156	ECM30	protein-coding
NA	851157	DIF1	protein-coding
NA	851158	CAR2	protein-coding
NA	851159	LSM3	protein-coding
NA	851160	MRPL4	protein-coding
NA	851161	SEC39	protein-coding
NA	851162	RPS1A	protein-coding
NA	851163	SIR3	protein-coding
NA	851164	ECM7	protein-coding
NA	851166	GMC2	protein-coding
NA	851167	YLR446W	protein-coding
NA	851168	VMA6	protein-coding
NA	851169	RPL6B	protein-coding
NA	851170	FPR4	protein-coding
NA	851171	HMG2	protein-coding
NA	851172	LEU3	protein-coding
NA	851173	SST2	protein-coding
NA	851174	RIF2	protein-coding
NA	851175	FMP27	protein-coding
NA	851176	tI(AAU)L2	tRNA
NA	851177	PDP3	protein-coding
NA	851178	YLR456W	protein-coding
NA	851180	NBP1	protein-coding
NA	851181	GAB1	protein-coding
NA	851182	YLR460C	protein-coding
NA	851183	PAU4	protein-coding
NA	851184	YLR462W	protein-coding
NA	851185	YLR464W	protein-coding
NA	851187	YRF1-4	protein-coding
NA	851189	YRF1-5	protein-coding
NA	851190	CDC24	protein-coding
NA	851191	CLN3	protein-coding
NA	851192	CYC3	protein-coding
NA	851193	CDC19	protein-coding
NA	851194	YAL037W	protein-coding
NA	851195	RBG1	protein-coding
NA	851196	FUN12	protein-coding
NA	851197	MTW1	protein-coding
NA	851199	FUN19	protein-coding
NA	851200	POP5	protein-coding
NA	851201	PRP45	protein-coding
NA	851202	GIP4	protein-coding
NA	851203	SNC1	protein-coding
NA	851204	MYO4	protein-coding
NA	851205	FRT2	protein-coding
NA	851206	SAW1	protein-coding
NA	851207	DRS2	protein-coding
NA	851208	MAK16	protein-coding
NA	851209	LTE1	protein-coding
NA	851210	PMT2	protein-coding
NA	851211	FUN26	protein-coding
NA	851212	CCR4	protein-coding
NA	851213	ATS1	protein-coding
NA	851214	FUN30	protein-coding
NA	851215	LDS1	protein-coding
NA	851216	PSK1	protein-coding
NA	851217	TPD3	protein-coding
NA	851218	NTG1	protein-coding
NA	851219	SYN8	protein-coding
NA	851220	DEP1	protein-coding
NA	851221	CYS3	protein-coding
NA	851222	SWC3	protein-coding
NA	851223	MDM10	protein-coding
NA	851224	SPO7	protein-coding
NA	851225	FUN14	protein-coding
NA	851226	ERP2	protein-coding
NA	851227	TRN1	tRNA
NA	851229	PAU8	protein-coding
NA	851230	SEO1	protein-coding
NA	851232	YAL065C	protein-coding
NA	851233	YAL064W-B	protein-coding
NA	851234	TDA8	protein-coding
NA	851235	YAL064W	protein-coding
NA	851236	FLO9	protein-coding
NA	851237	GDH3	protein-coding
NA	851238	BDH2	protein-coding
NA	851239	BDH1	protein-coding
NA	851240	ECM1	protein-coding
NA	851241	CNE1	protein-coding
NA	851243	GPB2	protein-coding
NA	851244	PEX22	protein-coding
NA	851245	ACS1	protein-coding
NA	851246	FLC2	protein-coding
NA	851247	OAF1	protein-coding
NA	851248	AIM2	protein-coding
NA	851249	GEM1	protein-coding
NA	851250	SPC72	protein-coding
NA	851251	BOL3	protein-coding
NA	851252	BOL1	protein-coding
NA	851254	GCV3	protein-coding
NA	851255	PTA1	protein-coding
NA	851256	ERV46	protein-coding
NA	851259	SSA1	protein-coding
NA	851260	EFB1	protein-coding
NA	851261	VPS8	protein-coding
NA	851262	TFC3	protein-coding
NA	851263	NUP60	protein-coding
NA	851264	ERP1	protein-coding
NA	851265	SWD1	protein-coding
NA	851266	RFA1	protein-coding
NA	851267	SEN34	protein-coding
NA	851268	YAR009C	protein-coding
NA	851269	YAR010C	protein-coding
NA	851270	TGA1	tRNA
NA	851271	BUD14	protein-coding
NA	851272	ADE1	protein-coding
NA	851273	KIN3	protein-coding
NA	851274	CDC15	protein-coding
NA	851275	PAU7	protein-coding
NA	851276	YAR023C	protein-coding
NA	851277	SUP56	tRNA
NA	851278	tS(AGA)A	tRNA
NA	851279	UIP3	protein-coding
NA	851280	YAR028W	protein-coding
NA	851281	YAR029W	protein-coding
NA	851282	PRM9	protein-coding
NA	851284	MST28	protein-coding
NA	851285	YAT1	protein-coding
NA	851286	SWH1	protein-coding
NA	851289	FLO1	protein-coding
NA	851292	YAR061W	pseudo
NA	851294	YAR064W	protein-coding
NA	851295	YAR066W	protein-coding
NA	851296	YAR068W	protein-coding
NA	851299	PHO11	protein-coding
NA	851302	WHI4	protein-coding
NA	851303	HBT1	protein-coding
NA	851304	FMP45	protein-coding
NA	851306	CDC13	protein-coding
NA	851307	DTD1	protein-coding
NA	851308	YDL218W	protein-coding
NA	851309	TIM22	protein-coding
NA	851310	RRI1	protein-coding
NA	851311	GDH2	protein-coding
NA	851312	PRR2	protein-coding
NA	851313	NOP6	protein-coding
NA	851314	SHR3	protein-coding
NA	851315	YDL211C	protein-coding
NA	851316	tG(GCC)D1	tRNA
NA	851317	UGA4	protein-coding
NA	851318	CWC2	protein-coding
NA	851319	NHP2	protein-coding
NA	851320	GLE1	protein-coding
NA	851321	YDL206W	protein-coding
NA	851322	HEM3	protein-coding
NA	851323	RTN2	protein-coding
NA	851324	ACK1	protein-coding
NA	851325	MRPL11	protein-coding
NA	851326	TRM8	protein-coding
NA	851327	MGT1	protein-coding
NA	851328	YDL199C	protein-coding
NA	851329	GGC1	protein-coding
NA	851330	ASF2	protein-coding
NA	851332	SEC31	protein-coding
NA	851333	SNF3	protein-coding
NA	851334	NUS1	protein-coding
NA	851335	ARF1	protein-coding
NA	851336	RPL35A	protein-coding
NA	851337	UFD2	protein-coding
NA	851338	RBS1	protein-coding
NA	851339	PPH22	protein-coding
NA	851340	YDL186W	protein-coding
NA	851342	VMA1	protein-coding
NA	851344	RPL41A	protein-coding
NA	851345	YDL183C	protein-coding
NA	851346	LYS20	protein-coding
NA	851347	INH1	protein-coding
NA	851348	COS7	protein-coding
NA	851350	MPH2	protein-coding
NA	851351	SOR2	protein-coding
NA	851352	HXT15	protein-coding
NA	851353	THI13	protein-coding
NA	851354	AAD4	protein-coding
NA	851355	YDL242W	protein-coding
NA	851356	YDL241W	protein-coding
NA	851358	LRG1	protein-coding
NA	851359	ADY3	protein-coding
NA	851360	GUD1	protein-coding
NA	851361	AIM6	protein-coding
NA	851362	PHO13	protein-coding
NA	851363	YPD1	protein-coding
NA	851364	GYP7	protein-coding
NA	851365	MFG1	protein-coding
NA	851366	OST4	protein-coding
NA	851367	BRE4	protein-coding
NA	851368	PTP1	protein-coding
NA	851369	SSB1	protein-coding
NA	851371	HO	protein-coding
NA	851372	GCS1	protein-coding
NA	851373	SHS1	protein-coding
NA	851374	YDL180W	protein-coding
NA	851375	PCL9	protein-coding
NA	851376	DLD2	protein-coding
NA	851377	YDL177C	protein-coding
NA	851378	YDL176W	protein-coding
NA	851379	AIR2	protein-coding
NA	851380	DLD1	protein-coding
NA	851381	PAR32	protein-coding
NA	851383	GLT1	protein-coding
NA	851384	UGA3	protein-coding
NA	851385	UGX2	protein-coding
NA	851386	SFA1	protein-coding
NA	851387	NRP1	protein-coding
NA	851388	FAP7	protein-coding
NA	851389	CDC36	protein-coding
NA	851391	CDC9	protein-coding
NA	851392	ENT1	protein-coding
NA	851394	DHH1	protein-coding
NA	851395	YDL159W-A	protein-coding
NA	851396	STE7	protein-coding
NA	851398	YDL157C	protein-coding
NA	851399	CMR1	protein-coding
NA	851400	CLB3	protein-coding
NA	851401	MSH5	protein-coding
NA	851403	SAS10	protein-coding
NA	851404	RPC53	protein-coding
NA	851406	ATG9	protein-coding
NA	851407	NOP14	protein-coding
NA	851408	RPN5	protein-coding
NA	851409	LDB17	protein-coding
NA	851410	COP1	protein-coding
NA	851411	YDL144C	protein-coding
NA	851412	CCT4	protein-coding
NA	851413	CRD1	protein-coding
NA	851414	BPL1	protein-coding
NA	851415	RPO21	protein-coding
NA	851416	SCM3	protein-coding
NA	851417	RGT2	protein-coding
NA	851418	ARF2	protein-coding
NA	851419	RPL35B	protein-coding
NA	851420	RDI1	protein-coding
NA	851421	PPH21	protein-coding
NA	851422	RPL41B	protein-coding
NA	851423	SRF1	protein-coding
NA	851424	CDC53	protein-coding
NA	851425	LYS21	protein-coding
NA	851426	STF1	protein-coding
NA	851427	RPP1B	protein-coding
NA	851428	YDL129W	protein-coding
NA	851429	VCX1	protein-coding
NA	851430	PCL2	protein-coding
NA	851431	CDC48	protein-coding
NA	851432	HNT1	protein-coding
NA	851433	YDL124W	protein-coding
NA	851434	SNA4	protein-coding
NA	851435	UBP1	protein-coding
NA	851436	YDL121C	protein-coding
NA	851437	YFH1	protein-coding
NA	851439	HEM25	protein-coding
NA	851440	CYK3	protein-coding
NA	851441	NUP84	protein-coding
NA	851442	IWR1	protein-coding
NA	851444	YDL114W	protein-coding
NA	851445	ATG20	protein-coding
NA	851446	TRM3	protein-coding
NA	851447	RRP42	protein-coding
NA	851448	TMA17	protein-coding
NA	851449	YDL109C	protein-coding
NA	851450	KIN28	protein-coding
NA	851451	MSS2	protein-coding
NA	851452	PHO2	protein-coding
NA	851453	NSE4	protein-coding
NA	851454	QRI7	protein-coding
NA	851455	QRI1	protein-coding
NA	851456	POL3	protein-coding
NA	851457	DUN1	protein-coding
NA	851458	GET3	protein-coding
NA	851459	BUG1	protein-coding
NA	851460	SNU23	protein-coding
NA	851461	RPN6	protein-coding
NA	851462	PMT1	protein-coding
NA	851464	PMT5	protein-coding
NA	851466	SRP14	protein-coding
NA	851467	UBX3	protein-coding
NA	851468	RAM1	protein-coding
NA	851469	NUR1	protein-coding
NA	851470	ASM4	protein-coding
NA	851471	LUC7	protein-coding
NA	851472	YDL086W	protein-coding
NA	851473	YDL085C-A	protein-coding
NA	851474	NDE2	protein-coding
NA	851475	SUB2	protein-coding
NA	851476	RPS16B	protein-coding
NA	851477	RPL13A	protein-coding
NA	851478	RPP1A	protein-coding
NA	851479	THI3	protein-coding
NA	851480	MRK1	protein-coding
NA	851481	MDH3	protein-coding
NA	851482	VAM6	protein-coding
NA	851483	RXT3	protein-coding
NA	851484	RPL31A	protein-coding
NA	851485	BRE1	protein-coding
NA	851486	AHK1	protein-coding
NA	851487	YET3	protein-coding
NA	851488	BDF2	protein-coding
NA	851491	CBS1	protein-coding
NA	851492	COX9	protein-coding
NA	851493	IDP1	protein-coding
NA	851494	PEX19	protein-coding
NA	851495	UBC9	protein-coding
NA	851497	SYO1	protein-coding
NA	851498	RPS29B	protein-coding
NA	851499	TSR1	protein-coding
NA	851500	RAD59	protein-coding
NA	851501	USO1	protein-coding
NA	851502	YDL057W	protein-coding
NA	851503	MBP1	protein-coding
NA	851504	PSA1	protein-coding
NA	851505	tK(UUU)D	tRNA
NA	851506	MCH1	protein-coding
NA	851507	PBP4	protein-coding
NA	851508	SLC1	protein-coding
NA	851509	LHP1	protein-coding
NA	851511	KNH1	protein-coding
NA	851512	STP4	protein-coding
NA	851513	SIT4	protein-coding
NA	851514	NPC2	protein-coding
NA	851515	MRP10	protein-coding
NA	851516	FAD1	protein-coding
NA	851517	MTF2	protein-coding
NA	851518	PRP11	protein-coding
NA	851520	SIR2	protein-coding
NA	851521	NAT1	protein-coding
NA	851522	PRM7	protein-coding
NA	851524	BSC1	protein-coding
NA	851525	PUS9	protein-coding
NA	851527	GPR1	protein-coding
NA	851529	SLM3	protein-coding
NA	851530	DBP10	protein-coding
NA	851531	PRP9	protein-coding
NA	851532	ARP2	protein-coding
NA	851533	MPS1	protein-coding
NA	851535	MRX9	protein-coding
NA	851536	RTK1	protein-coding
NA	851537	DIA3	protein-coding
NA	851538	tA(AGC)D	tRNA
NA	851539	GPD1	protein-coding
NA	851541	GPM2	protein-coding
NA	851542	RPN4	protein-coding
NA	851543	OSH2	protein-coding
NA	851544	ERP3	protein-coding
NA	851545	CDC7	protein-coding
NA	851547	TSC13	protein-coding
NA	851548	NOP1	protein-coding
NA	851549	SLX5	protein-coding
NA	851550	YDL012C	protein-coding
NA	851551	GRX6	protein-coding
NA	851553	YDL009C	protein-coding
NA	851554	APC11	protein-coding
NA	851555	tT(AGU)D	tRNA
NA	851556	tS(AGA)D1	tRNA
NA	851557	RPT2	protein-coding
NA	851558	PTC1	protein-coding
NA	851559	MED2	protein-coding
NA	851560	ATP16	protein-coding
NA	851561	MCD1	protein-coding
NA	851562	NHP10	protein-coding
NA	851563	RMD1	protein-coding
NA	851564	NTH1	protein-coding
NA	851565	YRB1	protein-coding
NA	851566	RCR2	protein-coding
NA	851567	RAD57	protein-coding
NA	851568	MAF1	protein-coding
NA	851569	SOK1	protein-coding
NA	851570	TRP1	protein-coding
NA	851572	GAL3	protein-coding
NA	851573	YDR010C	protein-coding
NA	851574	SNQ2	protein-coding
NA	851575	RPL4B	protein-coding
NA	851576	PSF1	protein-coding
NA	851577	RAD61	protein-coding
NA	851579	DAD1	protein-coding
NA	851580	KCS1	protein-coding
NA	851581	YDR018C	protein-coding
NA	851582	GCV1	protein-coding
NA	851583	DAS2	protein-coding
NA	851584	FAL1	protein-coding
NA	851585	ATG31	protein-coding
NA	851586	tV(UAC)D	tRNA
NA	851587	SES1	protein-coding
NA	851589	RPS11A	protein-coding
NA	851590	NSI1	protein-coding
NA	851591	VPS54	protein-coding
NA	851592	REG1	protein-coding
NA	851593	YDR029W	protein-coding
NA	851594	RAD28	protein-coding
NA	851595	MIX14	protein-coding
NA	851596	PST2	protein-coding
NA	851597	MRH1	protein-coding
NA	851598	LYS14	protein-coding
NA	851599	YDR034C-D	protein-coding
NA	851600	YDR034C-C	protein-coding
NA	851601	tL(UAA)D	tRNA
NA	851602	YDR034C-A	protein-coding
NA	851603	tQ(UUG)D1	tRNA
NA	851604	YDR034W-B	protein-coding
NA	851605	ARO3	protein-coding
NA	851606	EHD3	protein-coding
NA	851607	KRS1	protein-coding
NA	851608	ENA5	protein-coding
NA	851609	ENA2	protein-coding
NA	851610	ENA1	protein-coding
NA	851611	RSM10	protein-coding
NA	851612	YDR042C	protein-coding
NA	851613	NRG1	protein-coding
NA	851614	HEM13	protein-coding
NA	851615	RPC11	protein-coding
NA	851616	BAP3	protein-coding
NA	851617	HEM12	protein-coding
NA	851618	VMS1	protein-coding
NA	851620	TPI1	protein-coding
NA	851621	DET1	protein-coding
NA	851623	DBF4	protein-coding
NA	851624	CDC34	protein-coding
NA	851625	PST1	protein-coding
NA	851626	EMC10	protein-coding
NA	851627	YOS9	protein-coding
NA	851628	TGL2	protein-coding
NA	851629	tR(UCU)D	tRNA
NA	851630	tD(GUC)D	tRNA
NA	851631	UBC5	protein-coding
NA	851632	MAK21	protein-coding
NA	851633	YDR061W	protein-coding
NA	851634	LCB2	protein-coding
NA	851635	AIM7	protein-coding
NA	851636	RPS13	protein-coding
NA	851637	RRG1	protein-coding
NA	851638	RTR2	protein-coding
NA	851639	OCA6	protein-coding
NA	851640	DOS2	protein-coding
NA	851641	DOA4	protein-coding
NA	851642	FMP16	protein-coding
NA	851643	PAA1	protein-coding
NA	851644	IPT1	protein-coding
NA	851645	SNF11	protein-coding
NA	851646	TPS2	protein-coding
NA	851647	PPH3	protein-coding
NA	851648	RAD55	protein-coding
NA	851649	SED1	protein-coding
NA	851650	SHU2	protein-coding
NA	851651	PET100	protein-coding
NA	851652	TFB5	protein-coding
NA	851653	VPS41	protein-coding
NA	851654	PDC2	protein-coding
NA	851655	STN1	protein-coding
NA	851656	RRP8	protein-coding
NA	851657	TVP23	protein-coding
NA	851658	AFR1	protein-coding
NA	851659	SSS1	protein-coding
NA	851660	RRP1	protein-coding
NA	851661	SLU7	protein-coding
NA	851662	tR(ACG)D	tRNA
NA	851663	VTC5	protein-coding
NA	851664	YDR090C	protein-coding
NA	851665	RLI1	protein-coding
NA	851666	UBC13	protein-coding
NA	851667	DNF2	protein-coding
NA	851670	GIS1	protein-coding
NA	851671	MSH6	protein-coding
NA	851672	GRX3	protein-coding
NA	851673	tQ(UUG)D2	tRNA
NA	851674	YDR098C-B	protein-coding
NA	851675	YDR098C-A	protein-coding
NA	851676	BMH2	protein-coding
NA	851677	TVP15	protein-coding
NA	851678	ARX1	protein-coding
NA	851679	YDR102C	protein-coding
NA	851680	STE5	protein-coding
NA	851681	SPO71	protein-coding
NA	851682	TMS1	protein-coding
NA	851683	ARP10	protein-coding
NA	851684	tI(AAU)D	tRNA
NA	851685	TMN2	protein-coding
NA	851686	TRS85	protein-coding
NA	851687	YDR109C	protein-coding
NA	851688	FOB1	protein-coding
NA	851690	ALT2	protein-coding
NA	851691	PDS1	protein-coding
NA	851692	MRX14	protein-coding
NA	851693	YDR114C	protein-coding
NA	851694	MRPL1	protein-coding
NA	851695	TMA64	protein-coding
NA	851696	APC4	protein-coding
NA	851697	VBA4	protein-coding
NA	851698	TRM1	protein-coding
NA	851699	DPB4	protein-coding
NA	851700	KIN1	protein-coding
NA	851701	INO2	protein-coding
NA	851702	YDR124W	protein-coding
NA	851703	ECM18	protein-coding
NA	851704	SWF1	protein-coding
NA	851705	ARO1	protein-coding
NA	851706	MTC5	protein-coding
NA	851707	SAC6	protein-coding
NA	851708	FIN1	protein-coding
NA	851709	YDR131C	protein-coding
NA	851710	YDR132C	protein-coding
NA	851712	YDR134C	pseudo
NA	851713	YCF1	protein-coding
NA	851714	RGP1	protein-coding
NA	851716	HPR1	protein-coding
NA	851717	RUB1	protein-coding
NA	851718	MTQ2	protein-coding
NA	851719	DOP1	protein-coding
NA	851720	PEX7	protein-coding
NA	851721	SAN1	protein-coding
NA	851722	MKC7	protein-coding
NA	851723	TAF12	protein-coding
NA	851724	SWI5	protein-coding
NA	851725	EKI1	protein-coding
NA	851726	KGD2	protein-coding
NA	851727	NUM1	protein-coding
NA	851729	CTH1	protein-coding
NA	851730	GIR2	protein-coding
NA	851731	ENT5	protein-coding
NA	851733	CPR1	protein-coding
NA	851734	RPA14	protein-coding
NA	851735	YDR157W	protein-coding
NA	851736	HOM2	protein-coding
NA	851737	SAC3	protein-coding
NA	851738	SSY1	protein-coding
NA	851739	ACL4	protein-coding
NA	851740	NBP2	protein-coding
NA	851741	CWC15	protein-coding
NA	851742	SEC1	protein-coding
NA	851743	TRM82	protein-coding
NA	851744	SEC5	protein-coding
NA	851745	TAF10	protein-coding
NA	851746	CDC37	protein-coding
NA	851747	STB3	protein-coding
NA	851748	SEC7	protein-coding
NA	851749	tQ(UUG)D3	tRNA
NA	851750	YDR170W-A	protein-coding
NA	851751	HSP42	protein-coding
NA	851752	SUP35	protein-coding
NA	851753	ARG82	protein-coding
NA	851754	HMO1	protein-coding
NA	851755	RSM24	protein-coding
NA	851756	NGG1	protein-coding
NA	851757	UBC1	protein-coding
NA	851758	SDH4	protein-coding
NA	851759	CSN9	protein-coding
NA	851760	NVJ3	protein-coding
NA	851761	SCC2	protein-coding
NA	851762	SAS4	protein-coding
NA	851763	CDC1	protein-coding
NA	851764	PLP1	protein-coding
NA	851765	ATC1	protein-coding
NA	851766	UPS3	protein-coding
NA	851767	SND1	protein-coding
NA	851768	CCT6	protein-coding
NA	851770	SLY1	protein-coding
NA	851771	RVB1	protein-coding
NA	851772	HST4	protein-coding
NA	851774	NUP42	protein-coding
NA	851775	MSS116	protein-coding
NA	851776	REF2	protein-coding
NA	851777	CAB5	protein-coding
NA	851778	CBS2	protein-coding
NA	851779	RKM2	protein-coding
NA	851781	VPS64	protein-coding
NA	851782	SPC19	protein-coding
NA	851784	RAV2	protein-coding
NA	851785	COQ4	protein-coding
NA	851786	MSC2	protein-coding
NA	851787	EBS1	protein-coding
NA	851788	UME6	protein-coding
NA	851789	MSS4	protein-coding
NA	851790	YDR210W	protein-coding
NA	851791	YDR209C	protein-coding
NA	851792	YDR210W-A	protein-coding
NA	851793	YDR210W-B	protein-coding
NA	851794	YDR210C-D	protein-coding
NA	851795	YDR210C-C	protein-coding
NA	851796	tI(UAU)D	tRNA
NA	851797	GCD6	protein-coding
NA	851798	TCP1	protein-coding
NA	851799	UPC2	protein-coding
NA	851800	AHA1	protein-coding
NA	851801	YDR215C	protein-coding
NA	851802	ADR1	protein-coding
NA	851803	RAD9	protein-coding
NA	851804	SPR28	protein-coding
NA	851805	MFB1	protein-coding
NA	851807	GTB1	protein-coding
NA	851808	YDR222W	protein-coding
NA	851809	CRF1	protein-coding
NA	851810	HTB1	protein-coding
NA	851811	HTA1	protein-coding
NA	851812	ADK1	protein-coding
NA	851813	SIR4	protein-coding
NA	851814	PCF11	protein-coding
NA	851815	IVY1	protein-coding
NA	851817	COX20	protein-coding
NA	851818	HEM1	protein-coding
NA	851819	RTN1	protein-coding
NA	851820	LYS4	protein-coding
NA	851821	PRP42	protein-coding
NA	851822	FMN1	protein-coding
NA	851823	MRPL7	protein-coding
NA	851824	SEC26	protein-coding
NA	851825	YDR239C	protein-coding
NA	851827	SNU56	protein-coding
NA	851828	SUP2	tRNA
NA	851829	AMD2	protein-coding
NA	851830	PRP28	protein-coding
NA	851831	PEX5	protein-coding
NA	851832	MNN10	protein-coding
NA	851833	TRS23	protein-coding
NA	851834	VHS1	protein-coding
NA	851835	YDR248C	protein-coding
NA	851836	YDR249C	protein-coding
NA	851838	PAM1	protein-coding
NA	851839	BTT1	protein-coding
NA	851840	MET32	protein-coding
NA	851841	CHL4	protein-coding
NA	851842	RMD5	protein-coding
NA	851843	CTA1	protein-coding
NA	851844	RKM4	protein-coding
NA	851845	HSP78	protein-coding
NA	851846	YAP6	protein-coding
NA	851847	SWM1	protein-coding
NA	851848	EXG2	protein-coding
NA	851849	tS(AGA)D2	tRNA
NA	851850	YDR261W-A	protein-coding
NA	851851	YDR261W-B	protein-coding
NA	851852	YDR261C-D	protein-coding
NA	851853	YDR261C-C	protein-coding
NA	851854	tG(GCC)D2	tRNA
NA	851855	YDR262W	protein-coding
NA	851856	DIN7	protein-coding
NA	851857	AKR1	protein-coding
NA	851858	PEX10	protein-coding
NA	851859	HEL2	protein-coding
NA	851860	CIA1	protein-coding
NA	851861	MSW1	protein-coding
NA	851862	CCC2	protein-coding
NA	851865	GLO2	protein-coding
NA	851866	DON1	protein-coding
NA	851867	YDR274C	protein-coding
NA	851868	BSC2	protein-coding
NA	851869	PMP3	protein-coding
NA	851870	MTH1	protein-coding
NA	851871	tE(CUC)D	tRNA
NA	851872	YDR278C	protein-coding
NA	851873	RNH202	protein-coding
