path_id	pos
Reactome_R-HSA-159231	658
Reactome_R-HSA-159234	659
Reactome_R-HSA-159227	660
Reactome_R-HSA-159230	661
Reactome_R-HSA-168325	662
GOBP_GO:0051031	663
GOBP_GO:0006409	664
GOBP_GO:0071431	665
Reactome_R-HSA-176033	666
Reactome_R-HSA-180910	667
Reactome_R-HSA-3301854	668
Reactome_R-HSA-165054	669
Reactome_R-HSA-177243	670
Reactome_R-HSA-168274	671
Reactome_R-HSA-168333	672
Reactome_R-HSA-170822	673
Reactome_R-HSA-168271	674
Reactome_R-HSA-180746	675
Reactome_R-HSA-2980766	676
GOBP_GO:0007077	677
GOBP_GO:0030397	678
GOBP_GO:0051081	679
GOBP_GO:0006997	680
GOBP_GO:0006998	681
GOBP_GO:0009266	682
GOBP_GO:0009408	683
GOBP_GO:0034605	684
Reactome_R-HSA-3371453	685
GOBP_GO:1900034	686
Reactome_R-HSA-3371556	687
GOBP_GO:0000387	688
GOCC_GO:0034719	689
KEGG_03013	690
Reactome_R-HSA-191859	691
Reactome_R-HSA-194441	692
GOCC_GO:0005635	693
GOCC_GO:0031965	694
GOBP_GO:0006999	695
GOMF_GO:0005487	696
GOMF_GO:0017056	697
GOBP_GO:0000394	698
Reactome_R-HSA-6784531	699
Reactome_R-HSA-72306	700
GOBP_GO:0016925	701
Reactome_R-HSA-4615885	702
Reactome_R-HSA-4551638	703
Reactome_R-HSA-4570464	704
Reactome_R-HSA-3108214	705
Reactome_R-HSA-2990846	706
Reactome_R-HSA-3108232	707
GOBP_GO:0044766	708
GOBP_GO:1902579	709
GOBP_GO:0046794	710
GOBP_GO:0075733	711
Reactome_R-HSA-913531	712
Reactome_R-HSA-1169408	713
Reactome_R-HSA-1169410	714
GOBP_GO:0060968	715
GOBP_GO:0060964	716
GOBP_GO:0060147	717
GOBP_GO:0060966	718
Reactome_R-HSA-162587	719
Reactome_R-HSA-162599	720
Reactome_R-HSA-162909	721
Reactome_R-HSA-162906	722
Reactome_R-HSA-5663205	723
GOBP_GO:0006518	724
GOBP_GO:0043604	725
GOBP_GO:0006412	726
GOBP_GO:0043043	727
GOBP_GO:0010608	728
GOBP_GO:0006417	729
GOBP_GO:0034248	730
GOBP_GO:0040029	731
GOBP_GO:0016458	732
GOBP_GO:0017148	733
GOBP_GO:0034249	734
GOBP_GO:0031047	735
GOBP_GO:0035195	736
GOBP_GO:0016441	737
GOBP_GO:0035194	738
GOMF_GO:0003729	739
GOMF_GO:1903231	740
Reactome_R-HSA-159236	741
Reactome_R-HSA-72202	742
GOBP_GO:0006403	743
GOBP_GO:0015931	744
GOBP_GO:0051236	745
GOBP_GO:0050657	746
GOBP_GO:0050658	747
GOBP_GO:0006611	748
GOBP_GO:0051168	749
GOBP_GO:0051028	750
GOBP_GO:0006406	751
GOBP_GO:0071427	752
GOBP_GO:0006405	753
GOBP_GO:0071166	754
GOBP_GO:0071426	755
GOBP_GO:0031123	756
GOBP_GO:0031124	757
GOBP_GO:0006353	758
Reactome_R-HSA-72187	759
GOBP_GO:0006369	760
Reactome_R-HSA-109688	761
Reactome_R-HSA-73856	762
Reactome_R-HSA-75067	763
Reactome_R-HSA-77595	764
GOBP_GO:0006379	765
GOCC_GO:0005849	766
GOBP_GO:0031440	767
GOBP_GO:0006378	768
GOBP_GO:0043631	769
GOMF_GO:0016303	770
GOMF_GO:0052742	771
Reactome_R-HSA-74752	772
Reactome_R-HSA-2428928	773
Reactome_R-HSA-2404192	774
Reactome_R-HSA-2428924	775
Reactome_R-HSA-74751	776
Reactome_R-HSA-109704	777
Reactome_R-HSA-112399	778
GOBP_GO:0051897	779
GOBP_GO:0043491	780
GOBP_GO:0051896	781
Reactome_R-HSA-199418	782
Reactome_R-HSA-6811558	783
Reactome_R-HSA-2219528	784
